ID1	ID2	Type
hsa-miR-19a-3p	HOMER1	regulator-target
hsa-miR-19a-3p	ELMOD2	regulator-target
hsa-miR-19a-3p	BMPR2	regulator-target
hsa-miR-19a-3p	ACSL4	regulator-target
hsa-miR-19a-3p	CREBRF	regulator-target
hsa-miR-19a-3p	ARAP2	regulator-target
hsa-miR-19a-3p	RPS6KA5	regulator-target
hsa-miR-19a-3p	CAMSAP1	regulator-target
hsa-miR-19a-3p	DLG5	regulator-target
hsa-miR-19a-3p	CCNT2	regulator-target
hsa-miR-19a-3p	CCNL1	regulator-target
hsa-miR-19a-3p	ZNF217	regulator-target
hsa-miR-19a-3p	ZNF680	regulator-target
hsa-miR-19a-3p	ANKIB1	regulator-target
hsa-miR-19a-3p	RNF11	regulator-target
hsa-miR-19a-3p	TNRC6B	regulator-target
hsa-miR-19a-3p	AFF1	regulator-target
hsa-miR-19a-3p	WNK1	regulator-target
hsa-miR-19a-3p	RORA	regulator-target
hsa-miR-19a-3p	PPP2R5E	regulator-target
hsa-miR-19a-3p	ATG14	regulator-target
hsa-miR-19a-3p	ABCA1	regulator-target
hsa-miR-19a-3p	SKIL	regulator-target
hsa-miR-19a-3p	E2F8	regulator-target
hsa-miR-19a-3p	PATL1	regulator-target
hsa-miR-19a-3p	KPNA6	regulator-target
hsa-let-7b-5p	PPP1R15B	regulator-target
hsa-let-7b-5p	NAP1L1	regulator-target
hsa-let-7b-5p	SMARCAD1	regulator-target
hsa-let-7b-5p	ZNF644	regulator-target
hsa-let-7b-5p	DLC1	regulator-target
hsa-let-7b-5p	COL3A1	regulator-target
hsa-let-7b-5p	COIL	regulator-target
hsa-let-7b-5p	NRAS	regulator-target
hsa-miR-548ap-3p	YWHAZ	regulator-target
hsa-miR-548ap-3p	GRPEL2	regulator-target
hsa-miR-548ap-3p	RAB33B	regulator-target
STAT4	IL2RA	regulator-target
STAT4	SOCS3	regulator-target
STAT4	PRF1	regulator-target
STAT4	IRF1	regulator-target
STAT6	FOSB	regulator-target
STAT6	DUSP1	regulator-target
STAT6	IL1R1	regulator-target
STAT6	CD40	regulator-target
STAT6	STAT1	regulator-target
STAT6	CXCL8	regulator-target
STAT6	COL1A1	regulator-target
STAT6	COL1A2	regulator-target
STAT6	PTGS2	regulator-target
STAT6	TLR4	regulator-target
STAT6	IRF4	regulator-target
hsa-miR-5692a	ATP13A3	regulator-target
hsa-miR-5692a	TMF1	regulator-target
hsa-miR-5692a	AKAP11	regulator-target
hsa-miR-5692a	HIF1A	regulator-target
hsa-miR-5692a	TIPARP	regulator-target
hsa-miR-5692a	TNFAIP3	regulator-target
hsa-miR-5692a	MB21D2	regulator-target
hsa-miR-5692a	ZNF652	regulator-target
hsa-miR-5692a	MED13	regulator-target
hsa-miR-5692a	HOOK3	regulator-target
hsa-miR-5692a	TBCEL	regulator-target
hsa-miR-548a-5p	CEP120	regulator-target
hsa-miR-548a-5p	ZDHHC21	regulator-target
hsa-miR-548a-5p	FAM135A	regulator-target
hsa-miR-548ae-5p	CEP120	regulator-target
hsa-miR-548ae-5p	ZDHHC21	regulator-target
hsa-miR-548ae-5p	FAM135A	regulator-target
STAT1	IL2RA	regulator-target
STAT1	CCR1	regulator-target
STAT1	CD40	regulator-target
STAT1	CD86	regulator-target
STAT1	CTSL	regulator-target
STAT1	FOXP3	regulator-target
STAT1	HMOX1	regulator-target
STAT1	ICAM1	regulator-target
STAT1	SOCS3	regulator-target
STAT1	IL1B	regulator-target
STAT1	IL1R1	regulator-target
STAT1	CDKN1A	regulator-target
STAT1	NOS2	regulator-target
STAT1	CTSB	regulator-target
STAT1	CCL2	regulator-target
STAT1	JAK2	regulator-target
STAT1	STAT2	regulator-target
STAT1	CIITA	regulator-target
STAT1	IFIT3	regulator-target
STAT1	IRF1	regulator-target
STAT1	IRF7	regulator-target
STAT1	TAP1	regulator-target
STAT1	HLA-E	regulator-target
STAT1	XAF1	regulator-target
STAT1	PSMB9	regulator-target
STAT1	STAT3	regulator-target
STAT1	TIMP1	regulator-target
STAT1	MMP9	regulator-target
STAT1	PTGS2	regulator-target
STAT1	SCARB1	regulator-target
STAT1	CXCL10	regulator-target
STAT2	STAT1	regulator-target
STAT2	IFIT3	regulator-target
STAT2	IRF1	regulator-target
STAT2	PTGS2	regulator-target
STAT2	SCARB1	regulator-target
STAT3	MMP14	regulator-target
STAT3	MMP2	regulator-target
STAT3	TGFB1	regulator-target
STAT3	A2M	regulator-target
STAT3	TWIST1	regulator-target
STAT3	LTBP1	regulator-target
STAT3	PIAS3	regulator-target
STAT3	HIF1A	regulator-target
STAT3	IL2RA	regulator-target
STAT3	HMOX1	regulator-target
STAT3	ICAM1	regulator-target
STAT3	SOCS3	regulator-target
STAT3	MMP1	regulator-target
STAT3	CXCL8	regulator-target
STAT3	IL1RN	regulator-target
STAT3	OSM	regulator-target
STAT3	STS	regulator-target
STAT3	FAS	regulator-target
STAT3	IFNAR1	regulator-target
STAT3	MCL1	regulator-target
STAT3	CDKN1B	regulator-target
STAT3	HSPB1	regulator-target
STAT3	NLK	regulator-target
STAT3	ETV6	regulator-target
STAT3	JAK2	regulator-target
STAT3	STAT1	regulator-target
STAT3	BCL6	regulator-target
STAT3	PRDM1	regulator-target
STAT3	CFLAR	regulator-target
STAT3	ABCA1	regulator-target
STAT3	AKAP12	regulator-target
STAT3	EPAS1	regulator-target
STAT3	S1PR1	regulator-target
STAT3	MDC1	regulator-target
STAT3	NR2C2	regulator-target
STAT3	PPARA	regulator-target
STAT3	IRF1	regulator-target
STAT3	SAA1	regulator-target
STAT3	PTGS2	regulator-target
STAT3	MYD88	regulator-target
STAT3	ZFP36	regulator-target
STAT3	PIM1	regulator-target
STAT3	F2R	regulator-target
STAT3	HGF	regulator-target
STAT3	FGF1	regulator-target
STAT3	MMP9	regulator-target
STAT3	TIMP1	regulator-target
STAT3	LCAT	regulator-target
STAT3	PTPN6	regulator-target
STAT3	FOS	regulator-target
STAT3	JUNB	regulator-target
STAT3	CSRP1	regulator-target
STAT3	POU2F1	regulator-target
STAT3	EGFR	regulator-target
STAT3	CCL2	regulator-target
STAT3	USP7	regulator-target
STAT3	CHI3L1	regulator-target
hsa-miR-548az-5p	RRAS2	regulator-target
hsa-miR-548az-5p	PHTF2	regulator-target
hsa-miR-548az-5p	PPP1R15B	regulator-target
hsa-miR-548az-5p	ARHGAP12	regulator-target
hsa-miR-548az-5p	SGMS2	regulator-target
hsa-miR-548az-5p	ZC3H12C	regulator-target
hsa-miR-548az-5p	YTHDC1	regulator-target
hsa-miR-548az-5p	SMG1	regulator-target
hsa-miR-548az-5p	ZNF652	regulator-target
hsa-miR-30d-5p	FBXO45	regulator-target
hsa-miR-30d-5p	EED	regulator-target
hsa-miR-30d-5p	MTDH	regulator-target
hsa-miR-30d-5p	PPP1R2	regulator-target
hsa-miR-30d-5p	PTP4A1	regulator-target
hsa-miR-30d-5p	TWF1	regulator-target
hsa-miR-30d-5p	DCTN4	regulator-target
hsa-miR-30d-5p	AZIN1	regulator-target
hsa-miR-30d-5p	SETD5	regulator-target
hsa-miR-30d-5p	TNRC6A	regulator-target
hsa-miR-30d-5p	EML4	regulator-target
hsa-miR-30d-5p	USP37	regulator-target
hsa-miR-30d-5p	MIER3	regulator-target
hsa-miR-30d-5p	CHD1	regulator-target
hsa-miR-30d-5p	XPO1	regulator-target
hsa-miR-30d-5p	PLEKHO2	regulator-target
hsa-miR-30d-5p	PRDM1	regulator-target
hsa-miR-30d-5p	ATG12	regulator-target
hsa-miR-548i	CEP120	regulator-target
hsa-miR-548i	ZDHHC21	regulator-target
hsa-miR-548i	FAM135A	regulator-target
hsa-miR-548i	ZBTB11	regulator-target
hsa-miR-92b-3p	PTAR1	regulator-target
hsa-miR-92b-3p	FNIP1	regulator-target
hsa-miR-92b-3p	GTF2A1	regulator-target
hsa-miR-92b-3p	MORC3	regulator-target
hsa-miR-92b-3p	PLEKHA1	regulator-target
hsa-miR-92b-3p	UBXN4	regulator-target
hsa-miR-92b-3p	RSBN1	regulator-target
hsa-miR-92b-3p	RBM27	regulator-target
hsa-miR-92b-3p	C21ORF91	regulator-target
hsa-miR-92b-3p	ERGIC2	regulator-target
hsa-miR-92b-3p	ADAM10	regulator-target
hsa-miR-92b-3p	EDEM1	regulator-target
hsa-miR-92b-3p	LHFPL2	regulator-target
hsa-miR-92b-3p	MAP2K4	regulator-target
hsa-miR-92b-3p	SYNJ1	regulator-target
hsa-miR-92b-3p	ZFYVE21	regulator-target
hsa-miR-92b-3p	BCL11B	regulator-target
hsa-miR-92b-3p	COG3	regulator-target
hsa-miR-92b-3p	ZFC3H1	regulator-target
hsa-miR-92b-3p	BCL2L11	regulator-target
hsa-miR-92b-3p	ITGAV	regulator-target
hsa-miR-92b-3p	CPEB3	regulator-target
hsa-miR-92b-3p	DOCK9	regulator-target
hsa-miR-92b-3p	MAP1B	regulator-target
hsa-miR-92b-3p	RAB23	regulator-target
hsa-miR-92b-3p	PTEN	regulator-target
hsa-miR-92b-3p	G3BP2	regulator-target
WT1	IL2RB	regulator-target
WT1	CD14	regulator-target
WT1	ITGAX	regulator-target
WT1	CX3CL1	regulator-target
WT1	PODXL	regulator-target
WT1	SNAI2	regulator-target
WT1	ETS1	regulator-target
WT1	THBS1	regulator-target
WT1	EGFR	regulator-target
WT1	CTCF	regulator-target
NFIC	COL1A1	regulator-target
NFIC	COL18A1	regulator-target
NFIC	ITGA5	regulator-target
NFIC	VWF	regulator-target
NFIC	HGF	regulator-target
hsa-miR-4282	SP4	regulator-target
hsa-miR-4282	DICER1	regulator-target
hsa-miR-4282	RPS6KA5	regulator-target
hsa-miR-4282	ZYG11B	regulator-target
hsa-miR-4282	ATP13A3	regulator-target
hsa-miR-4282	LCOR	regulator-target
hsa-miR-4282	SRPK2	regulator-target
hsa-miR-4282	MZT1	regulator-target
hsa-miR-4282	ETNK1	regulator-target
hsa-miR-4282	PARD6B	regulator-target
hsa-miR-145-5p	ADD3	regulator-target
hsa-miR-145-5p	AP1G1	regulator-target
hsa-miR-145-5p	SRGAP2	regulator-target
hsa-miR-145-5p	MYO5A	regulator-target
hsa-miR-145-5p	FLI1	regulator-target
hsa-miR-340-5p	ATP13A3	regulator-target
hsa-miR-340-5p	PUM2	regulator-target
hsa-miR-340-5p	DLC1	regulator-target
hsa-miR-340-5p	QKI	regulator-target
hsa-miR-3924	SLC8A1	regulator-target
hsa-miR-3924	RORA	regulator-target
hsa-miR-3924	HMGXB4	regulator-target
hsa-miR-3924	PPP4R2	regulator-target
hsa-miR-3924	PHIP	regulator-target
hsa-miR-506-3p	BCAT1	regulator-target
hsa-miR-506-3p	AMOTL1	regulator-target
hsa-miR-506-3p	SNAI2	regulator-target
hsa-miR-506-3p	PTBP3	regulator-target
hsa-miR-506-3p	LRRC58	regulator-target
YY1	TFRC	regulator-target
YY1	BRCA1	regulator-target
YY1	POSTN	regulator-target
YY1	EPAS1	regulator-target
YY1	NR3C1	regulator-target
YY1	GBP1	regulator-target
YY1	CCR5	regulator-target
YY1	CXCR4	regulator-target
YY1	TDO2	regulator-target
YY1	WDFY4	regulator-target
YY1	HLA-DRA	regulator-target
YY1	IRF7	regulator-target
YY1	IL1B	regulator-target
YY1	COL1A2	regulator-target
YY1	VWF	regulator-target
YY1	FAS	regulator-target
YY1	HIF1A	regulator-target
YY1	INO80	regulator-target
YY1	CREBBP	regulator-target
YY1	HCFC1	regulator-target
YY1	COX7C	regulator-target
YY1	DNAJB4	regulator-target
YY1	APC	regulator-target
YY1	NF1	regulator-target
YY1	CTCF	regulator-target
YY1	EGFR	regulator-target
YY1	COX6A1	regulator-target
YY1	HAS2	regulator-target
hsa-miR-148b-3p	ATP6AP2	regulator-target
hsa-miR-148b-3p	USP33	regulator-target
hsa-miR-148b-3p	UBE2D3	regulator-target
hsa-miR-148b-3p	DNMT1	regulator-target
hsa-miR-148b-3p	NEURL4	regulator-target
hsa-miR-148b-3p	FXR1	regulator-target
hsa-miR-148b-3p	CDK19	regulator-target
hsa-miR-148b-3p	DCP2	regulator-target
hsa-miR-148b-3p	UHMK1	regulator-target
hsa-miR-148b-3p	OSBPL11	regulator-target
MEN1	CDKN1B	regulator-target
MEN1	CASP8	regulator-target
MEN1	BRCA1	regulator-target
MEN1	RAD51AP1	regulator-target
hsa-miR-23b-3p	SOCS6	regulator-target
hsa-miR-23b-3p	MCFD2	regulator-target
hsa-miR-23b-3p	PNRC2	regulator-target
hsa-miR-23b-3p	C2ORF69	regulator-target
hsa-miR-23b-3p	AKAP11	regulator-target
hsa-miR-23b-3p	NUFIP2	regulator-target
hsa-miR-23b-3p	TAB3	regulator-target
hsa-miR-23b-3p	ZNF117	regulator-target
hsa-miR-23b-3p	BRWD1	regulator-target
hsa-miR-23b-3p	TNPO1	regulator-target
hsa-miR-152-3p	DNMT1	regulator-target
hsa-miR-152-3p	NEURL4	regulator-target
hsa-miR-152-3p	KIAA0232	regulator-target
hsa-miR-152-3p	SOS2	regulator-target
hsa-miR-152-3p	FXR1	regulator-target
hsa-miR-152-3p	CDK19	regulator-target
hsa-miR-152-3p	RMND5A	regulator-target
MITF	PRKCB	regulator-target
MITF	CTSK	regulator-target
MITF	SERPINF1	regulator-target
MITF	ACP5	regulator-target
MITF	BCL2A1	regulator-target
MITF	GPNMB	regulator-target
MITF	BEST1	regulator-target
ILF3	HLA-DRA	regulator-target
ILF3	HLA-DQA1	regulator-target
ILF3	HLA-DRB1	regulator-target
hsa-miR-548t-3p	YWHAZ	regulator-target
hsa-miR-548t-3p	GRPEL2	regulator-target
hsa-miR-548t-3p	RAB33B	regulator-target
ERG	VIM	regulator-target
ERG	CDH5	regulator-target
ERG	ENG	regulator-target
ERG	ERG	regulator-target
ERG	ADAMTS1	regulator-target
ERG	ILK	regulator-target
ERG	VWF	regulator-target
ERG	ZEB1	regulator-target
ERG	HMOX1	regulator-target
ERG	CXCR4	regulator-target
ERG	CXCL8	regulator-target
ERG	ICAM1	regulator-target
DNMT1	MBD2	regulator-target
DNMT1	RGS10	regulator-target
DNMT1	CASP8	regulator-target
DNMT1	RB1	regulator-target
CREM	ZAP70	regulator-target
CREM	CCL4	regulator-target
CREM	CD247	regulator-target
CREM	DUSP4	regulator-target
CREM	TAF4	regulator-target
NRF1	IDE	regulator-target
NRF1	SPAST	regulator-target
NRF1	GALNT3	regulator-target
FOXO3	GALT	regulator-target
FOXO3	VEGFA	regulator-target
FOXO3	BCL6	regulator-target
FOXO3	MYOCD	regulator-target
FOXO3	SIRT1	regulator-target
FOXO3	PIK3CA	regulator-target
hsa-miR-186-5p	MAP3K2	regulator-target
hsa-miR-186-5p	CREBRF	regulator-target
hsa-miR-186-5p	FNIP1	regulator-target
hsa-miR-186-5p	FOXN2	regulator-target
hsa-miR-186-5p	MIER3	regulator-target
hsa-miR-186-5p	PHIP	regulator-target
hsa-miR-186-5p	CEPT1	regulator-target
hsa-miR-186-5p	SPTLC1	regulator-target
hsa-miR-513c-3p	YWHAZ	regulator-target
hsa-miR-513c-3p	CNOT6L	regulator-target
hsa-miR-513c-3p	AFF4	regulator-target
hsa-miR-513c-3p	CREB1	regulator-target
hsa-miR-513c-3p	CREBZF	regulator-target
hsa-miR-513c-3p	RNF6	regulator-target
ESRRA	PNRC1	regulator-target
ESRRA	NR2F6	regulator-target
ESRRA	SNAI1	regulator-target
ESRRA	SNAI2	regulator-target
hsa-miR-6785-5p	NFIX	regulator-target
hsa-miR-6785-5p	PPP1R9B	regulator-target
hsa-miR-6785-5p	NACC1	regulator-target
hsa-miR-6785-5p	FOXP4	regulator-target
hsa-miR-548h-5p	CEP120	regulator-target
hsa-miR-548h-5p	ZDHHC21	regulator-target
hsa-miR-548h-5p	FAM135A	regulator-target
RFXANK	HLA-DMB	regulator-target
RFXANK	HLA-DQA1	regulator-target
RFXANK	HLA-DQB1	regulator-target
RFXANK	HLA-DRA	regulator-target
RFXANK	HLA-DRB1	regulator-target
RFXANK	HLA-DRB5	regulator-target
RFXANK	HLA-DOA	regulator-target
RFXANK	HLA-DPA1	regulator-target
RFXANK	HLA-DPB1	regulator-target
NFKB1	BGN	regulator-target
NFKB1	ADORA1	regulator-target
NFKB1	A2M	regulator-target
NFKB1	SNAI1	regulator-target
NFKB1	TNC	regulator-target
NFKB1	FOXP3	regulator-target
NFKB1	PLAU	regulator-target
NFKB1	COL1A1	regulator-target
NFKB1	COL1A2	regulator-target
NFKB1	SERPINE1	regulator-target
NFKB1	PTGDS	regulator-target
NFKB1	COL7A1	regulator-target
NFKB1	MMP14	regulator-target
NFKB1	MMP2	regulator-target
NFKB1	CRMP1	regulator-target
NFKB1	TGFB1	regulator-target
NFKB1	THBD	regulator-target
NFKB1	VWF	regulator-target
NFKB1	NOS3	regulator-target
NFKB1	FLT4	regulator-target
NFKB1	FN1	regulator-target
NFKB1	VCAM1	regulator-target
NFKB1	HDAC7	regulator-target
NFKB1	POU2F2	regulator-target
NFKB1	GSTP1	regulator-target
NFKB1	CARD8	regulator-target
NFKB1	PTAFR	regulator-target
NFKB1	ALOX5AP	regulator-target
NFKB1	BCL2A1	regulator-target
NFKB1	BIRC3	regulator-target
NFKB1	BST1	regulator-target
NFKB1	CCL22	regulator-target
NFKB1	CCL4	regulator-target
NFKB1	CCL5	regulator-target
NFKB1	CCR5	regulator-target
NFKB1	CD28	regulator-target
NFKB1	CD40	regulator-target
NFKB1	CD74	regulator-target
NFKB1	CD86	regulator-target
NFKB1	CSF1	regulator-target
NFKB1	CXCR4	regulator-target
NFKB1	EBI3	regulator-target
NFKB1	HMOX1	regulator-target
NFKB1	ICAM1	regulator-target
NFKB1	IL2RA	regulator-target
NFKB1	ITGAX	regulator-target
NFKB1	MMP1	regulator-target
NFKB1	NFKBIA	regulator-target
NFKB1	TNFAIP3	regulator-target
NFKB1	SOCS3	regulator-target
NFKB1	SOD2	regulator-target
NFKB1	NFKBIZ	regulator-target
NFKB1	HPSE	regulator-target
NFKB1	CXCL8	regulator-target
NFKB1	TLR2	regulator-target
NFKB1	STAT4	regulator-target
NFKB1	B2M	regulator-target
NFKB1	IL1B	regulator-target
NFKB1	IL1RN	regulator-target
NFKB1	CFI	regulator-target
NFKB1	CDKN1A	regulator-target
NFKB1	NOS2	regulator-target
NFKB1	MCL1	regulator-target
NFKB1	FAS	regulator-target
NFKB1	HIF1A	regulator-target
NFKB1	MMP9	regulator-target
NFKB1	TIMP1	regulator-target
NFKB1	CXCL12	regulator-target
NFKB1	TRPC1	regulator-target
NFKB1	CFTR	regulator-target
NFKB1	PLA2G2A	regulator-target
NFKB1	MUC2	regulator-target
NFKB1	MUC5B	regulator-target
NFKB1	TFF1	regulator-target
NFKB1	TNFRSF13C	regulator-target
NFKB1	BCL2L11	regulator-target
NFKB1	BIRC2	regulator-target
NFKB1	TNFRSF10B	regulator-target
NFKB1	TNFRSF10A	regulator-target
NFKB1	HYAL1	regulator-target
NFKB1	CCNB1	regulator-target
NFKB1	BIRC5	regulator-target
NFKB1	CYP27B1	regulator-target
NFKB1	TAP1	regulator-target
NFKB1	TAP2	regulator-target
NFKB1	IRF1	regulator-target
NFKB1	IRF7	regulator-target
NFKB1	HLA-F	regulator-target
NFKB1	SAA1	regulator-target
NFKB1	PSMB9	regulator-target
NFKB1	SERPINB1	regulator-target
NFKB1	CTSB	regulator-target
NFKB1	CXCL10	regulator-target
NFKB1	IRF4	regulator-target
NFKB1	OPTN	regulator-target
NFKB1	PDE7A	regulator-target
NFKB1	BRCA2	regulator-target
NFKB1	LCN2	regulator-target
NFKB1	BMP2	regulator-target
NFKB1	VEGFA	regulator-target
NFKB1	AGER	regulator-target
NFKB1	ABCA1	regulator-target
NFKB1	BACE1	regulator-target
NFKB1	NCOR1	regulator-target
NFKB1	NFKB1	regulator-target
NFKB1	TLR3	regulator-target
NFKB1	ERAP1	regulator-target
NFKB1	CD83	regulator-target
NFKB1	TRAF1	regulator-target
NFKB1	PTGS2	regulator-target
NFKB1	UPP1	regulator-target
NFKB1	CXCL2	regulator-target
NFKB1	CASP3	regulator-target
NFKB1	GSK3A	regulator-target
NFKB1	NRF1	regulator-target
NFKB1	PTGES	regulator-target
NFKB1	CFLAR	regulator-target
NFKB1	PDK4	regulator-target
NFKB1	NAMPT	regulator-target
NFKB1	CD58	regulator-target
NFKB1	RRM2B	regulator-target
NFKB1	LPL	regulator-target
NFKB1	TAPBP	regulator-target
NFKB1	LIPE	regulator-target
NFKB1	AKT2	regulator-target
NFKB1	EGR1	regulator-target
NFKB1	CARM1	regulator-target
NFKB1	EGFR	regulator-target
NFKB1	CTCF	regulator-target
NFKB1	TRAF2	regulator-target
hsa-let-7f-5p	PPP1R15B	regulator-target
hsa-let-7f-5p	NAP1L1	regulator-target
hsa-let-7f-5p	SMARCAD1	regulator-target
hsa-let-7f-5p	ZNF644	regulator-target
hsa-miR-548aq-5p	CEP120	regulator-target
hsa-miR-548aq-5p	ZDHHC21	regulator-target
hsa-miR-548aq-5p	FAM135A	regulator-target
BCL6	BCL6	regulator-target
BCL6	STAT3	regulator-target
BCL6	NFKB1	regulator-target
SP1	SIGIRR	regulator-target
SP1	ELMO3	regulator-target
SP1	MMP11	regulator-target
SP1	COL18A1	regulator-target
SP1	COL1A1	regulator-target
SP1	CRMP1	regulator-target
SP1	ENG	regulator-target
SP1	FBLN1	regulator-target
SP1	FBN1	regulator-target
SP1	FES	regulator-target
SP1	FGFR1	regulator-target
SP1	IGFBP4	regulator-target
SP1	ITGA5	regulator-target
SP1	LOXL4	regulator-target
SP1	TNC	regulator-target
SP1	PLAT	regulator-target
SP1	APOE	regulator-target
SP1	PTGIR	regulator-target
SP1	TBXA2R	regulator-target
SP1	MMP14	regulator-target
SP1	MMP2	regulator-target
SP1	VIM	regulator-target
SP1	THBD	regulator-target
SP1	PDGFB	regulator-target
SP1	TIMP2	regulator-target
SP1	TIMP3	regulator-target
SP1	NOS3	regulator-target
SP1	IGFBP3	regulator-target
SP1	SMPD1	regulator-target
SP1	CAV1	regulator-target
SP1	TGFB1	regulator-target
SP1	GSTP1	regulator-target
SP1	ATM	regulator-target
SP1	CREB1	regulator-target
SP1	KCNH2	regulator-target
SP1	RARA	regulator-target
SP1	SP3	regulator-target
SP1	APAF1	regulator-target
SP1	ATF2	regulator-target
SP1	ATP2C1	regulator-target
SP1	CD2AP	regulator-target
SP1	EGFR	regulator-target
SP1	NF1	regulator-target
SP1	SIRT1	regulator-target
SP1	WRN	regulator-target
SP1	ATP2A2	regulator-target
SP1	PRKCE	regulator-target
SP1	CDKN1B	regulator-target
SP1	MPG	regulator-target
SP1	ADAM17	regulator-target
SP1	B4GALT5	regulator-target
SP1	CDK6	regulator-target
SP1	FMR1	regulator-target
SP1	MYBL1	regulator-target
SP1	BRD7	regulator-target
SP1	USP7	regulator-target
SP1	TGFBR2	regulator-target
SP1	SPN	regulator-target
SP1	BTK	regulator-target
SP1	CD14	regulator-target
SP1	CD28	regulator-target
SP1	CD83	regulator-target
SP1	FGL2	regulator-target
SP1	IL2RB	regulator-target
SP1	LSP1	regulator-target
SP1	WAS	regulator-target
SP1	TLR2	regulator-target
SP1	SRC	regulator-target
SP1	CCL5	regulator-target
SP1	CD163	regulator-target
SP1	CTSL	regulator-target
SP1	GM2A	regulator-target
SP1	ICAM1	regulator-target
SP1	ITGAX	regulator-target
SP1	MICB	regulator-target
SP1	SOD2	regulator-target
SP1	ITGB2	regulator-target
SP1	TCN2	regulator-target
SP1	TYMP	regulator-target
SP1	C4B	regulator-target
SP1	LTF	regulator-target
SP1	C4A	regulator-target
SP1	HGF	regulator-target
SP1	SERPINE1	regulator-target
SP1	ASPN	regulator-target
SP1	BACE1	regulator-target
SP1	PTN	regulator-target
SP1	ITGAV	regulator-target
SP1	ITGB3	regulator-target
SP1	RORA	regulator-target
SP1	F2R	regulator-target
SP1	CDKN2B	regulator-target
SP1	GJA1	regulator-target
SP1	PDGFC	regulator-target
SP1	KDR	regulator-target
SP1	RECK	regulator-target
SP1	PRNP	regulator-target
SP1	CCL2	regulator-target
SP1	CES1	regulator-target
SP1	ABCC1	regulator-target
SP1	MMP9	regulator-target
SP1	SPP1	regulator-target
SP1	TIMP1	regulator-target
SP1	CTSB	regulator-target
SP1	IGF1R	regulator-target
SP1	FXR2	regulator-target
SP1	HDAC4	regulator-target
SP1	XPC	regulator-target
SP1	PLAU	regulator-target
SP1	ADAM10	regulator-target
SP1	UGDH	regulator-target
SP1	P4HA1	regulator-target
SP1	AHR	regulator-target
SP1	FAS	regulator-target
SP1	CASP3	regulator-target
SP1	MDM2	regulator-target
SP1	PLAA	regulator-target
SP1	PSIP1	regulator-target
SP1	MYBL2	regulator-target
SP1	E2F1	regulator-target
SP1	ELF4	regulator-target
SP1	ERBB2	regulator-target
SP1	MTA1	regulator-target
SP1	LRP5	regulator-target
SP1	MET	regulator-target
SP1	TK1	regulator-target
SP1	HMGA1	regulator-target
SP1	CIC	regulator-target
SP1	DNMT1	regulator-target
SP1	COL7A1	regulator-target
SP1	APLNR	regulator-target
SP1	CHI3L1	regulator-target
SP1	ALOX12	regulator-target
SP1	GIPR	regulator-target
SP1	LCAT	regulator-target
SP1	UBC	regulator-target
SP1	DCK	regulator-target
SP1	TPMT	regulator-target
SP1	CXADR	regulator-target
SP1	HSD17B11	regulator-target
SP1	MAT2B	regulator-target
SP1	MCTS1	regulator-target
SP1	TMPO	regulator-target
SP1	MUC2	regulator-target
SP1	MUC4	regulator-target
SP1	CBFB	regulator-target
SP1	AREG	regulator-target
SP1	EPOR	regulator-target
